Date,Author,Content,URL,Rating,Language
2022-10-20,Jane W,"Pearl Morissette is topnotch. The tasting menu could be considered pricey, but it is  more than worth it. Their dishes are creative, the flavour combinations are unique and the plating is lovely. The wine pairings are perfect; a combination of local and international vintages were excellent complements to the food. The servers are polite, unobtrusive and pleasant. Such care is taken with allergies (they ask in advance), that the chefs redesign some dishes to accommodate food sensitivities at a particular table.  We ate outdoors in the enclosed tent, which was comfortable and warm, despite the near freezing weather that night. Minimalist decor with an emphasis on plants and nature were the perfect setting for the meal which relies heavily on local ingredients, especially those grown on the farm immediately outside. Highly recommend.",https://www.tripadvisor.com/ShowUserReviews-g562672-d13168199-r865300924-Restaurant_Pearl_Morissette-Jordan_Station_Lincoln_Ontario.html,5,en
2022-10-19,Lori B,"4 of us (2 couples) dined here on Sunday, Sept 4th.   We all wholeheartedly agree with everything the previous reviewer Nanap777 submitted therefore there is no sense reinventing the wheel!!   However we would like to add that we were dismayed to discover that the toilets were outside and were basically slightly upgraded Porta-Potties.   We have had much better fine dining experiences for less money in Toronto, Vancouver and Jerome Ferrer's - 'Europea' in Montreal being our absolute favourite.   On a positive note the wine pairings were excellent.",https://www.tripadvisor.com/ShowUserReviews-g562672-d13168199-r865209912-Restaurant_Pearl_Morissette-Jordan_Station_Lincoln_Ontario.html,3,en
2022-08-23,Nanap777,"I really wanted to give this restaurant a good review and waited a week after visit to “process” the experience. Although it was good overall, it just didn’t meet our expectations. To me a good restaurant is a place where you would want to go back and I can’t say that I want to return to Pearl Morissette. I’m a foodie and unfortunately this experience was just a check mark on my “bucket list”.  Good service and great atmosphere, very romantic. The food portions were small. I mean really small. One of the courses was two tiny baby potatoes. I don’t expect a place like that to have big portions, but you do want to feel at least half satisfied after a meal. We though since it was nine course meal we’d feel different towards the end but then the deserts came and we were disappointed.  I’m very picky when it comes to food and I liked most dishes but there were few that I didn’t. The duck was a bit too rare, very chewy. It is just my opinion but all four of us thought ot would be nice if it was cooked just a bit longer.  I feel bad giving this place 3 star review because had good time. But on the other hand after 4 months wait and the most expensive meal I’ve ever had I feel there is something missing.",https://www.tripadvisor.com/ShowUserReviews-g562672-d13168199-r855914932-Restaurant_Pearl_Morissette-Jordan_Station_Lincoln_Ontario.html,3,en
2022-07-01,ModernColumbus,"Exquisite food and service that makes you feel like you are the most important person in the room. While every dish on the tasting menu was not to my particular style - there is not arguement that they were all prepared beautifully and served with great attention to detail. The location is lovely, the space oozes sophistication and immediately upon entering you feel like you are in for something special. Not cheap but the value is certainly there.",https://www.tripadvisor.com/ShowUserReviews-g562672-d13168199-r845636059-Restaurant_Pearl_Morissette-Jordan_Station_Lincoln_Ontario.html,5,en
2024-11-01,Pedalpower,Stepping through a pine branch threshold we were transported to CS Lewis’ Narnia. Fascinating characters from front of house to pan bash.  Pure theatre. A masterclass. Kudos to Chef Ian AKA Aslan - the real Fir King. The magic apple birthday cake was extraordinary. And to Bob and Vanessa - for virtuoso wine parings. Santé. Proost!,https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r978220817-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-10-26,John L,"What a great restaurant; lovely setting, great food, excellent wine pairings, lovely staff.  Great to see the food being prepared in the open kitchen. Then served by the chefs who explain each. Nice to hear how much of the ingredients they produce themselves and source locally.  Good to see British wine in the list. All I can add; gin with pine is amazing, selection of nice whiskies, lovely self catering cabins by Hygge at Vallum nearby.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r976687489-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-10-16,Sightsee35489831140,"Booked as a treat well in advance during a holiday trip to Northumberland. Saturday is the only lunch service they offer. Located in an airy upstairs space in a converted barn with 8 or so tables facing an open kitchen where 5 chefs worked away. The tasting menu comprises something like 18 courses; many of which are single bite expediences, Each course was served by one of the chefs team explaining the ingredients  and techniques behind it. They were all very friendly and approachable an we had some extended conversations about a range of topics. The food is very clever, original and inventive as well as being tasty and enjoyable. All in all a great experience with a very committed and passionate brigade seeking to create new flavours in the wilds of Northumberland. A lot of produce comes from the kitchen garden and two polytunnels with produce grown and selected by the chefs themselves. very friendly and efficient waiting staff. We were there for 3 hours 20 minutes and the food is very well paced. Overall one of our best ever dining experiences and delivered whilst the chef patron was away.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r974132396-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-10-01,matt,"Wow, from start to finish, this meal was delicious. For such an amazing fine dining restaurant, it still felt casual and welcoming. Staff were friendly and down to earth, easy to talk to and there to answer any questions. Simply outstanding ",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r972191926-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-09-20,BainFam41,"There are not enough superlatives to describe Pine!  Everything was tip, top.  The service, the food, the ambience, everything.  Great experience, definitely not just a meal out.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r970572398-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-09-13,Never2Old,"Visited Restaurant Pine to celebrate Tim’s 60th birthday as a couple.  The meal at Restaurant Pine was as perfect as we had hoped it would be. Such a magical experience. Granted, you have to be a foodie and perhaps watch Master Chef on repeat to appreciate the creativity, expertise and talent involved in each impeccable course. The photographs and each title of the over 18 item course menu does not do the food justice but please have a gander. Every morsel was filled with expertly sourced flavour - sometimes unusual and, most of the time, foraged from the local environment. I couldn’t keep up with the amount of wild plants that  were included. Even the menu can be planted in the garden to release the wild flower seeds within.  Here are photos of BBQ Shiso and Sugar Kelp - you  have to put the whole think in your mouth and it just bursts with flavour; Berwick Edge, Dry Aged Carrot and Horseradish - same pop in mouth technique and the carrot has the texture of meat. It has taken months to prepare; Asparagus, Sunflower and Sorrell - first of the season and gorgeous - caramelised sunflower seeds on a bed of miso cream with sorrell leaves.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r969647903-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-09-07,Pete J,"Just outstanding. Everything was so good today it is hard to know where to start. The space is lovely, the staff are fantastic and the food beyond amazing. Every dish was executed with such precision and care. The chefs would explain their dish and their processes and glowed with enthusiasm and love, the sommeliers were passionate about the wines that were paired with the food. This is what makes the place great. Love. Thank you so much for an amazing experience",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r968721936-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-08-08,Hannah R,"It has been on my wish list for years and Pine lived up to its amazing reputation.   From the moment we entered the front of house staff were attentive, amazingly knowledgeable and so friendly. We had a lovely non alcoholic cocktail in the bar. They continued to provide an amazing service throughout, checking in about drinks, topping up water and chatting about drinks and wines on offer.   The restaurant itself is in beautiful Northumberland and from the restaurant you have countryside views all around.   The kitchen is open and it was a privilege to watch the chef team prepare the incredible menu. The precision and skill on display was amazing.   The food was delicious, mostly local providers or from the garden kitchen or the wilds of Northumberland. Each course was well thought out and surprising flavours and textures! Every course was brought out by the chefs who explained what it all was!   From start to finish this was a dream night. Wonderful staff, amazing food, well chosen wines and cocktails (alcoholic and none alcoholic!), beautiful venue.   What a memorable evening!   Thank you",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r963886231-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-08-04,Michelle P,"Vanessa greeted us by wishing us a happy anniversary & upgraded us to the chefs table. It was great to watch chefs Cal & Ian prepare each course. Both were open to questions & the atmosphere was friendly & relaxed. The food was amazing. Each course more intricate than the one before.The abundance of freshly made bread was a win win with John 😂 The broth, I could have taken a flask full with us when we left. I even tried to negotiate a trade for some rhubarb root 😉 John had the soft flight of non alcoholic drinks to accompany his dishes, I had the alcoholic wine with mine 🍷 Each variety expertly delivered by the sommelier. It was our first time there & a lovely experience, we will definitely be back. Thank you Cal & team for our lovely card & the apple desert, it was scrummy 😋 Certainly one for the memory box 🥰",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r963200440-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-07-17,Turia,"Visited here while walking the Hadrian’s Wall Path which passes through East Wallhouses. My companion, being an avid follower of the Great British Menu and Cal Byerley, was overjoyed to discover this restaurant was so close to where we were staying one night and insisted on taking me to experience some top quality fine dining. I must admit I was initially reluctant due to the price. However, I was completely blown away by the whole experience. We were met at the door by a friendly lady and spent a pleasant time in the cozy bar where the Sommelier helped us choose some wine. All very laid back and relaxed and no one seemed perturbed by me wearing my (clean) walking gear. The restaurant is a good size for the small number of tables which are well spaced out with the open kitchen in the corner. It was fascinating to watch the chefs creating each dish, sometimes it seemed like a ballet was taking place in the kitchen. Each dish was introduced and explained in detail as it was delivered to the table. This was my first experience of a tasting menu and I must say that every dish was fantastic. The presentation, flavour and texture of the food was incredible. Even the bread and butter were the best I have ever tasted. Many of the dishes were an interpretation of something familiar but in an original and unique way, providing some real insight into what food can be like. I was certainly impressed. The atmosphere in the restaurant remained relaxed throughout with attentive but not intrusive front of house staff. Overall, a wonderful experience.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r959914478-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-07-15,Lee B,"What a hidden gem this restaurant is, my first visit to Pine and by no means will it be my last. The restaurant is located in the most calming of settings which immediately reduces your heart rate as you enter the friendly and bright dining area. You have a clear view of the open kitchen meaning you can enjoy watching these talented chefs.   I can confirm the food was out of this world, flavoursome, unique and very enjoyable. The wine pairing I had has to be one of my very favourites I’ve ever had, the knowledge and enjoyment I got from the wonderful Vanessa was second to none. She really knows her stuff.   All of the team were very friendly and you could tell how relaxed all guests are, all created by the brilliant team.   I want to say a big thank you to Cal and his team, fantastic afternoon and I can’t wait to book my next visit.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r959700716-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-06-27,Sarahanne08,"We choose Pine as a result of watching Cal on the Great British Menu. We wanted to know more about Restaurant Pine because we were  inspired by their approach to producing great food. We wanted to have the whole experience so included wine pairing and we were not disappointed.  Pine was a treat for my birthday and from start to finish the experience was  without doubt a memorable experience.  Previous positive reviews discuss the quality, presentation and ambiance and we concur with their views. Its such a relaxed, friendly place that you feel so much at home.  We had our favourite courses, including, Wild Sea Trout, Dried Aged Carrot & Horseradish, King Edwards Potato, Sour Dough Bread, Beetroot, Doddington Cheddar & Walnut , etc. Maybe I just say what my least favourite tastes were. So you are probably getting the impression it was a fantastic menu. However, least favourite is just based on personal taste.  I think what really enhanced our experience was our wine sommelier's. They explained the reasoning behind the choice of wine, history and location. We know a little bit about wine, but we learnt so much.  We sat at the chef table and had a lovely opportunity to watch the team prepare the the courses. They are so organised and it was a pleasure to watch. I would love to have them on Christmas Day.  The icing on the cake was the lovely birthday card signed by all the team and Peach Cake which was a lovely gift for my birthday. The experience in terms of value for money is subjective. We felt it was great value for money based on the in-depth preparation of the ingredients to support the each individual course . We will visit again next year. Thank you to the whole team. It was lovely.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r956953412-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-06-19,Nik P,"The best meal I have ever had. I really cannot find words for the sublime food, great service from the incredibly friendly team. We were lucky to get to sit at the chef’s table and it was genuine delight to watch the guys at work and hear about the exceptional dishes we got to try as party of the super creative tasting menu. Well done to everyone and thank you for one of the best nights I’ve ever had!",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r955793153-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-04-30,Tom M,"What a wonderful experience. The whole team are friendly and welcoming and truly want you to have a great time. As a result this creates a friendly, homely and relaxed feel to experience from the bar and fantastic cocktails to the main restaurant and stunning food with delicious wines. The views out of the massive window are pretty cool too, especially as the sun sets. A true experience of north east hospitality. Fantastic.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r949014820-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-04-06,ian85jones,"What can I say about my first visit to Pine in Northumberland ……….wow …it was just pure magic !  It is hidden in a farm industrial complex 8 miles from Newcastle on Hadrians wall , not a normal spot for a top end eating establishment ….but without any shadow of a doubt this is top end in terms of imaginative , clever , often brilliant cooking .  You are taken on a journey of sustainable ingredients throughout the menu which never stops giving in terms of bursts of flavour …….with lots of surprises .   Simple ingredients,  locally sourced can produce extraordinary dishes …..the bbq bream , the King Edward potato dish , the Hogget broth , the Scallop dish the honeycomb desert all totally fantastic and I could mention many more things I loved .  But a good eating place needs a good vibe and a great atmosphere and the team at Pine are a great bunch of people , a great team led by Sian and Cal ……..but the rest of the team all play there part everyone showing great knowledge and all the food and wine and very friendly and welcoming .   I could go on but I cannot really explain it all , you must go there experience for yourself but do not book every table because I need to go back again .",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r945550894-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-04-05,Julia M,"What a fabulous evening. Loved the inclusivity of the kitchen to table. Each dish was brought out by a different member of staff. What a really great idea.  Also really enjoyed watching the food being prepared. Every dish was innovative and mouth-wateringly delicious. Hard to pick a favourite however if pushed I’d say the parsnip, verbena caramel and honey and the beetroot, cheddar and walnut - both outstanding. Friendly and relaxed atmosphere with hard working, attentive staff. We loved every minute of it.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r945529638-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-03-19,The Bradcotts,"We have had Pine on our radar for some time now and whilst recently staying in the area we were fortunate to secure a dinner table.  We arrived on a cool, damp, miserable March evening to be warmly welcomed in the parking area by a charming young lady who escorted us to a delightful cosy lounge.  Vanessa, the Sommelier, guided us through the eclectic drinks selection. I particularly enjoyed a pre dinner local wheat beer. Throughout the meal, at Vanessa's suggestion, I enjoyed some quite tasty and unusual reds from Turkey and Greece.  My wife enjoyed an Austrian Gruner Veltliner and a white Pinot Noir from Surrey.  In the dinning area we were seated directly in front of the open plan kitchen where we were able to observe the creation of our extensive culinary adventure.  We were close enough in fact for the two chefs (Ian and colleague) to present and describe each dish at our table.  We've lost count of how many wonderful courses we had, but our favourites, in no particular order, were Pork Chump with Salsify; Snow Ball Turnip; Potato with Cucumber Concentrate and Scallop with Cauliflower and Pear.  The 'piece de resistance' however was the Hogget which we were able to observe the chef nurturing throughout the first half of our meal.  In conclusion, an outstanding experience spread over three hours.  We look forward to our next visit.  Barrie & Julie",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r942905455-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-02-24,Nicola M,"Where do I start......fantastic, amazing, brilliant! The food, the service, the ambience, the decor, the conversation, the explantions, the enthusiasm, the whole experience......we're already planning our next visit. Got to give the music a special mention as it made my husband's birthday, especially talking to Sian about it- such a lovely  host. The attention to detail isn't just in the food - it's in everything Pine does.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r939641491-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-02-21,Simon M,This is a small restaurant on a farm. It's quite small which adds to the occasion. This was our second visit and if it's possible it was even better than our first visit. The food is excellent as is the service. Several of the small courses used unusual combinations to superb effect. The kitchen staff as well as the head chef interact with the diners giving an immersive experience. The service was very friendly. We'll definitely be going back. Probably one of the best restaurants I've been too,https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r939145255-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-02-06,Guys Who Dine,"Dinner Restaurant Pine Northumberland. This restaurant has been on our list for a while. What can be said about this modern venue on a farm? Well, it's multi award winning.  The dining option is a tasting menu of dreams. Menus are reconstituted to make paper and are sowed with wildflower seeds so guests can plant them in the spring. All dishes are prepared and served from an open kitchen. We were lucky enough to have a table right in front of all the action.  Service starts with some of the most-mouth watering snacks after snacks before you even get to the bread course. Then comes the Pork Jowl, Celeriac & Preserved Berries,Pork Bone Broth & Hen of the Woods. OMG,we're not even halfway yet. The fish course was a delightful Monkfish, White Asparagus & Sunflower. The main course was Roe-Deer, Larch. Black Garlic & Gooseberry. Followed by desserts.  The evening doesn't stop there. You are invited into the bar where you can order after dinner drinks and served a trio of sweet treats. Pace of service was very slick and well orchestrated, which lasted no longer than three hours. Yes,it's fine dining on a very high level on a farm and an experience that will be memorable for a long time.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r937049953-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-02-03,Chris H,Superb experience in all respects. The tasting menu created from Northumbrian produce is a dream. Every course is full of flavour many never tasted before. The staff are attentive and friendly and every dish is explained and makes the food even more delicious. This was an Anniversery celebration and it cannot be bettered.,https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r936736067-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-01-20,natalie411,"Fabulous food in a great restaurant. Second visit and it was even better than we remembered  Every dish was full of flavour and interest On a par with L’Enclume and closer to home, we love it The best part is the music and the Pine tonic and the friendliness",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r934793617-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-01-20,Happy Traveller,"From start to finish it was all good, pre drinks, food, service. Certainly one of the best taster menus I have had. Staff were not intrusive but on hand for the smallest requirement, always a very good sign. Great interaction with staff on the food and wine with a great knowledge and able to answer all the questions. The whole set up should be highly commended and a reflection on all that’s good about the North East. Will definitely be back, we should all be supporting north east talents like this.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r934780450-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-01-02,Guido-Sol,"A converted old barn in a windswept Northumberland field 14 miles from Newcastle Upon Tyne isn’t traditionally where you’d expect to find a fine dining experience. The restaurant and bar are beautifully crafted.   The agricultural roots of this old barn are still evident, but not negatively so. The dining room is bright, airy and spacious thanks to a vaulted ceiling high overhead, and pride of place is given to the open kitchen, where chefs busy themselves carefully tweezering dishes.  It’s clear that this is a restaurant that cares about the smallest things. Even the menus are a work of art - old menus are reconstituted to make paper for new menus, and sowed with wildflower seeds so guests can plant them in the spring.  The menu is clever in the sense there’s a gradual building of flavour and clear consideration of quantity and pacing.  Service is charming, in a way that makes everything feel effortless and never too much trouble. From front to back. Every dish is explained in exquisite detail. We selected the wine pairing which was brilliantly presented with incredible enthusiasm by the sommelier Vanessa.    In conclusion a very enjoyable evening, delicious food completed by some delightful wine pairings.   Tip.  Don’t worry about securing a taxi for the homeward journey because the staff will take care of everything.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r932022783-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2023-12-11,Simon C,"4 of us visited for the vegetarian tasting menu and it was a 3 and a half hours of exceptional food - no short changing the veggies with filler dishes here! So much detail and preparation was evident  with locally sourced  and home grown ingredients which had been dehydrated, fermented and prepared in some cases over months!  The flavours were in some cases just so intense with the beetroot, the charcuterie butternut and the extraordinary parsnip deserts a few of the many highpoints... the wine flight was indeed a flight of exploration  with Vanessa... Welsh wine...who knew? And the soft drink parings for those not drinking a great and again unusual list of really interesting and delightful flavours...  Finally with the open kitchen and the Great service with all the staff and chefs taking turns to talk through the drinks and food just a great experience....thanks to Sian ,Cal,Ian and Vanessa and the rest of your team.   My final comment is Pine is not at all cheap but it was worth every penny.",https://www.tripadvisor.com/ShowUserReviews-g8535041-d23858771-r929208850-Restaurant_Pine-East_Wallhouses_Northumberland_England.html,5,en
2024-10-27,Bonnie E,"Unfortunately, this experience was very disappointing.    We were seated 40 min. after our 8:15 p.m. reservation.    We were there Oct. 20, 2024, for a special family occasion.   We were not offered anything for our inconvenience.  My bison dish of our 8 course dinner was not edible.   On the positive side, the table service was what I expected of a Michelin Star restaurant.    Food presentation was as expected.  Table management needs to improve.",https://www.tripadvisor.com/ShowUserReviews-g33388-d15851112-r976868264-The_Wolf_s_Tailor-Denver_Colorado.html,3,en
2024-09-05,Mark R,"The atmosphere and vibe is awesome and it is a great experience. Unfortunately, it is extremely expensive and the food (especially the duck) was good but not great. It is also a set menu so you don’t have any options.",https://www.tripadvisor.com/ShowUserReviews-g33388-d15851112-r968431287-The_Wolf_s_Tailor-Denver_Colorado.html,4,en
2024-07-01,Jeff S,From the moment I arrived I knew this was going to be amazing. I was greeted at the door with friendliness and asked if I'd like a cocktail while I waited. I was seated soon after. The staff was extremely attentive and professional. Each of the seven courses was better than the next. If I could eat there daily I would. Fantastic job.,https://www.tripadvisor.com/ShowUserReviews-g33388-d15851112-r957602089-The_Wolf_s_Tailor-Denver_Colorado.html,5,en
2023-12-18,El Turista John,"First of all, the Wolf’s Tailor was 5 of 5 for food, 5 of five drinks pairing (both wine and non-alcoholic) and 5 of 5 for service. So why not a 5 overall, because for the price and the Michelin Star one doesn’t expect them to forget to deliver a course. Got home, looked at the printed menu they gave us of our meal and  realized one of the dessert courses ( Mignardise) was never plated for our table of 3. And, if you go on their website both places where you click to get in touch are inoperative. So this is the only place I can provide feedback. Which is a poor way to end such an excellent meal and certainly cheapens the value-for-money.  As to the food, WOW!!  The fresh, unique, flavorful, and creative dishes were world class. In the dozens and dozens of Michelin starred restaurants I’ve been to I’ve never had a tartare course, wagyu course or scallop course that tasty and unique. Bravo!!  The wine and non-alcoholic beverages were also superstars of the dining experience. Each wine certainly enhanced the food courses. Our designated driver’s non-alcoholic pairings were the envy of the table. SUPERB!  The wait staff was always professional, friendly and attentive. And the welcome and send off from the chefs as we passed the kitchen was a nice touch.",https://www.tripadvisor.com/ShowUserReviews-g33388-d15851112-r930165383-The_Wolf_s_Tailor-Denver_Colorado.html,4,en
2023-07-06,ErikSwiss,"This dining experience was not just good, it was really good. If you look for something original and local where food, wine and drinks are perfectly matched, you have your destination!",https://www.tripadvisor.com/ShowUserReviews-g33388-d15851112-r901049944-The_Wolf_s_Tailor-Denver_Colorado.html,5,en
2023-05-17,LoafJugThouTree,"Oh, my. We ate at Tavernetta and concluded that it couldn't get much better. WRONG! The Wolf's Tailor is A M A Z I N G. We selected the five-course ""Entrust"" menu. Each course was astoundingly good. I'm sure each course had a name of some kind, but neither my wife nor I can remember what. What we can remember is the description of each dish. Complex? Oh my, yes. And many of the ingredients are provided by a certified forager. The first course, as an example, was almost inedible. Why? The dish looked so beautiful, it was truly a work of culinary art. Eat it? I didn't even want to disturb it! But I did and, no surprise, the tastes were gorgeous. The tab for this glorious menu was $110 per person plus the 22% service fee. Realistically, given what one has to pay for feed-lot beef and poorly cooked vegetables in a steakhouse, $110 per person is a bargain. Actually, given the venue, food, and service, it's a HUGE bargain. Reserve early. It's sold out just about every night. ",https://www.tripadvisor.com/ShowUserReviews-g33388-d15851112-r890731305-The_Wolf_s_Tailor-Denver_Colorado.html,5,en
2023-01-31,JB4854,"The food and service at Wolf Tailor were excellent, but this is not a $$-$$$ dollar restaurant. It is at the very highest end. It is a price fixed restaurant and our bill for two was over four hundred dollars including tip and one drink each. A great experience but our pocketbook certainly won’t permit a second experience. Besides the hefty tab (there is no menu and we had no idea of the cost; we should have asked and they should have told us), it was very cold in the restaurant. Several customers wore there jackets. My wife and I used ours to keep our legs warm. They offered blankets, which indicated they knew it was cold.",https://www.tripadvisor.com/ShowUserReviews-g33388-d15851112-r877055947-The_Wolf_s_Tailor-Denver_Colorado.html,4,en
2023-01-05,Noel D,"What a wonderful dining experience! The tasting menu we experienced was the buckwheat theme, and it was exquisite. Taste, presentation, and innovation were out of this world. There are 7 courses and we left full but not miserably stuffed. The first course was small bites including a buckwheat donut topped with caviar and a sauce that was out of this world. I had venison that was so tender it would melt in your mouth, made-from-scratch soba noodles, buckwheat flatbread with a duck liver pate topping, and amazing desserts. I hate fish and seafood, but I wanted to be adventurous, and I'm so glad I was. There were two courses with fish, and I gobbled them up. All of their ingredients are sourced locally.  Service was fantastic--attentive, thoroughly explained each course, made great drink recommendations to pair with the courses.  Well worth the expense for a special occasion and major foodies.",https://www.tripadvisor.com/ShowUserReviews-g33388-d15851112-r874026800-The_Wolf_s_Tailor-Denver_Colorado.html,5,en
2022-09-08,Michael Meyer,"We absolutely loved the experience, food, and the wait staff.  I chose this spot for my wife's birthday dinner, and I stated that on our reservation. The female Somalia was incredible, concise, knowledgeable, and beyond professional. Exactly the caliber of staff I would expect from a ""culinary experience""   The start to the night was not ideal, the male waiter we had was very nice, professional, and on top of it. For the start of the experience though, I would say they need more training.  I pre-purchased our dinner, and drinks. When he approached us, he asked if we had been there before. We answered no, and he began running through how the ordering experience is and such, I cut in and explained I ordered everything ahead of time. I was surprised that he was not aware of that before coming to the table,   (I would recommend recording that information and adding it to the reservation to improve the experience for the customer, or make that apart of your spiel)  After the first interaction   He came back with our water and stated ""oh yes you did, would you like to put those drinks in?"" which added to our confusion. I asked him ""I paid for the mixed drinks and food ahead of time, I thought this was all paired together for the taste"" His response was ""oh you can put in something else too, and your other drinks will come out once we get started""   Naturally I asked, when do we get started? He responded ""whenever you are ready""   At this point I was a little frustrated as there was a lack of ""setting the stage"" and small details were being left out.   I asked for a proper overview, felt better after that, but the impression was made.   At this point I was hopeful it would get better, and the rest of the experience? Incredible. The male waiter from here was on top of EVERYTHING, didn’t miss a single beat. The others were all very knowledgeable and helpful.   The final dish was the dessert, we personally did not like it very much but it was interesting. I would have preferred to swap #7 with #5 as #5 (if I'm remembering the number right) would have made a savory finish, but who cares what I think and it was all incredible.   My wife and I are not big holiday and birthday people, we like to celebrate quietly with one another and we really appreciate that the staff did not make a big deal out of it as I forgot to leave a note to keep it a quiet affair.  Really appreciate the candle and no singing!    The ambiance:  I chose the patio/garden as I thought it would be the coolest/cutest. It was not what I expected, I expected a quieter more romantic setting.  To set the stage, you have to enter through the patio/garden instead of the front door. The garden area has fresh herbs they are growing that are actively used in the meals. Which is awesome! However because you need to enter through here, people are constantly coming and going. There are some tents for some privacy, but we did not get one and sat next to some people that were pleasant enough, but a little loud and played stuff over their phones a couple times. It was unfortunately distracting.   The way I read about Wolfs Tailor was a romantic culinary experience, and it is beyond a doubt a wonderful experience, however I will say if you're expecting a romantic couples dinner for a one on one like experience, you and your partner will just have to be the people that block others out. We did and had a great time, I just wish the experience was more so nurtured   Also the speaker above one of the tables was too loud, they were happy to turn it down, but one of those things. I also found that the music was poorly chosen for the ambiance, too loud and aggressive.  It was rhythmic and interesting, but not the right setting. For example I personally love metal music, but I wouldn't play it at a house party as it's not the right setting.   I would say overall it’s a 8/10 experience that had some detractors, the staff, food, and drinks all made it worth it.  Final take aways and .02c   Instruct your staff to set the stage for the experience better Softer music choice, less volume on that speaker as it kept my ears ringing for the night Garden seating could be a bit darker, or create more seclusion",https://www.tripadvisor.com/ShowUserReviews-g33388-d15851112-r859117015-The_Wolf_s_Tailor-Denver_Colorado.html,4,en
2022-09-05,TessDC,"Celebrating a wedding anniversary, a birthday, and a visit from family members all rolled into one spectacular night.  We did the entrust tasting menu with wine pairings. I didn't think anything could top the bento box but all seven courses were equally spectacular. Of the wine pairings, I only disliked one wine (everyone else loved it). I even liked the chardonnay - perfectly paired with the amazing pasta and homemade bread - and I don't normally like chardonnay.   Service was top-notch from the moment we walked in. I loved how we got a short discussion about the food and wine with each course.   We left informed, spoiled, the exact right amount of tipsy (but not me as the DD!), full but not overly so, and happy as two clams at high tide.   We packed a lot of events and food in while my foodie B and S-In-L were in town, and this was the highlight of the week for us all.  Photos are subpar and we were so excited to dive into every new plate that we forgot a few.   Well worth the cost for the extra happiness on my family's faces. Thanks to all at Wolf's Tailor for a great experience.",https://www.tripadvisor.com/ShowUserReviews-g33388-d15851112-r858608795-The_Wolf_s_Tailor-Denver_Colorado.html,5,en
